SampleID,sp49,sp51,sp56,sp41,sp60,sp9,sp43,sp34,sp58,sp7,sp57,sp28,sp45,sp8,sp46,sp22,sp6,sp15,sp40,sp10,sp38,sp55,sp42,sp27,sp5,sp2,sp1,sp32,sp59,sp33,sp36,sp52,sp54,sp26,sp24,sp20,sp29,sp4,sp13,sp44,sp50,sp16,sp35,sp31,sp19,sp11,sp18,sp3,sp30,sp37,sp47,sp53,sp39,sp14,sp48,sp12,sp25,sp23,sp17,sp21,Group
Group_A_36,0,0.022521254999999997,0.003429003999999999,0,0,0.016836503999999995,0.056304135999999984,0,0.008058798999999998,0,0.008075066999999998,0.028691721999999992,0.023072410999999998,0,0.05072897699999999,0.0007236919999999998,0.0004451979999999999,0.028185278999999994,0,0.007111365999999998,0,0,0,0.03368062499999999,0,0.033386415999999995,0.014052484999999997,0.004255654999999999,0.04139233899999999,0.04539875599999999,0.019168796999999998,0.05511654399999999,0,0,0.008712750999999998,0.017407726999999998,0,0.036459613999999994,0.010630902999999999,0.04581101399999999,0.011466574999999998,0.03880133299999999,0,0,0.005514214999999999,0.027408436999999994,0.03526560399999999,0.0071904399999999985,0.019777305999999998,0.019407730999999998,0.012552206999999996,0.12118620199999998,0,0.014415362999999997,0.011776689999999996,0,0.012225941999999997,0.010551466999999998,0.027797905999999994,0.005005545999999999,HC
Group_A_37,0.052150547,0.024242636,0.022422999,0,0.001006644,0.040550023,0.06657034,0.059116044,0.00140338,0,0,0.017624031,0.031679341,0.015757675,0.040147211,0,0.038714569,0,0.010385227,0,0,0,0,0,0.005820264,0,0.020413561,0.030895458,0.000478086,0.009855848,0.030214922,0.01008801,0.0021061,0.053688338,0,0.021629028,0,0,0.020596981,0.003754925,0.044634822,0.006897257,0,0.027923151,0.046066431,0,0,0,0.074635077,0.010287302,0,0.057303167,0.0224982,0,0,0,0.031470769,0.02995643,0.017015206,0,HC
Group_A_38,0.035331554,0,0.047839325,0.034146239,0.008268166,0.046409757,0,0,0.011940374,0.010840331,0.024768953,0.001252548,0,0.042839914,0.023711407,0,0,0.015181122,0,0,0.059887349,0.013912489,0.01531408,0.02808453,0.03510943,0,0.055107869,0.020665247,0,0,0,0.030779503,0.004524484,0,0.054548015,0.007836815,0.038033164,0.021417564,0,0.060755379,0.015595956,0.010860687,0.030249623,0,0,0,0,0.009940438,0.057532588,0.011417514,0,0,0,0.011314377,0,0.017472053,0.052945993,0,0,0.034165163,HC
Group_A_39,0,0.030429714,0,0.019289435,0.015989018,0.06341786,0.022908503,0.000376439,0,0.024752036,0.034123929,0,0,0,0,0,0.022202049,0.068101256,0,0,0.064299167,0,0,0.004791656,0.051804028,0,0.008206305,0,0.031680925,0,0,0.018895826,0,0,0.069531581,0.034453403,0.023981689,0.053314151,0,0,0.046700892,0,0,0.074882752,0.023198295,0,0,0,0.058706442,0.023486013,0.003010075,0,0,0.041272371,0.011468497,0,0,0.047513565,0.007212128,0,HC
Group_A_40,0,0.015811958,0.012176554,0.03039084,0.05531666,0.050644671,0,0,0.042683484,0,0.00783325,0.036663049,0.032687149,0,0.03931561,0,0,0.067148027,0.041297068,0.001514242,0,0,0.025387421,0,0.002201654,0.045243424,0.008568592,0,0,0.010660809,0,0,0.013205431,0.025736392,0,0.11056913,0,0.051039125,0.012365921,0.022950191,0,0,0,0.059415123,0,0.012593243,0,0.057782588,0.048726606,0,0.003022792,0.004211663,0,0,0,0,0,0,0,0.052837333,HC
Group_A_41,0.020202098000000005,0.024454106000000003,0.05544068600000001,0.03298754100000001,0.018638235000000003,0,0,0,0.0021756250000000005,0.014698635000000002,0,0.043550172000000005,0,0,0.027663641000000003,0,0,0.020528309000000005,0.03616580800000001,0.05509719700000001,0.047976410000000004,0.036262654000000005,0,0.009773479000000002,0.04091448000000001,0.025691723000000003,0,0.013166790000000001,0,0,0,0.020300840000000004,0.008327071000000002,0.09970006200000002,0,0.0012227060000000003,0,0.06250015600000002,0,0.020872027000000005,0.028540575000000002,0,0,0.024445936000000005,0,0,0,0.004659049000000001,0.038682440000000005,0.0009640280000000001,0.03301190400000001,0.03904029700000001,0,0,0.017531250000000005,0.017699113000000002,0.011004847000000002,0.04611011000000001,0,0,HC
Group_A_42,0.008757841000000002,0.022213147000000003,0.0038806350000000003,0.040705249000000006,0.05188673900000001,0.024898495000000003,0.053551719000000005,0.009359653000000002,0.022825303000000005,0,0,0.0034591340000000004,0,0.008968700000000001,0.0016698000000000001,0,0.06265692200000002,0.017849202000000005,0,0,0,0.0018629880000000003,0,0.007250228000000001,0,0,0.054170301000000004,0,0.07297541400000002,0.0020131420000000003,0,0.008995561000000001,0,0,0,0.016091727000000004,0,0.006519469000000001,0,0,0.04388027900000001,0.051534747000000006,0,0.03362286200000001,0,0,0.025479589000000004,0.06699227000000002,0,0.05448815800000001,0.03900184000000001,0.021798511000000003,0.020073005000000005,0.005919410000000001,0.008652756000000001,0.013674175000000002,0.015977834000000003,0.021184547000000005,0.04098891300000001,0.03416973500000001,HC
Group_A_43,0.000215078,0.022924415,0.06449463,0,0.070051805,0.061426806,0.022864459,0,0,0,0.039614635,0.012142792,0.026726426,0.085115247,0.005740515,0.045883391,0.007227764,0.016563575,0.022859379,0.019914782,0,0.000791551,0.050253125,0,0.002210048,0.007285947,0.030497208,0.013906856,0,0,0.028921734,0,0,0.025604132,0,0,0,0,0.066936163,0.020052187,0.009396256,0,0.00381205,0.088592331,0,0,0,0,0,0.038064873,0.018319588,0,0,0.009418742,0.06217151,0,0,0,0,0,HC
Group_A_44,0.011904358,0,0.003061291,0.037162173,0.036028743,0,0.010839901,0.069698903,0.028430455,0,0.029114304,0.039505349,0,0.006615212,0,0.011048743,0.028216256,0,0.014903268,0,0.036952944,0,0.034497233,0.019696806,0,0.002348445,0,0.008639768,0.039109634,0.022792549,0.049569518,0.012259492,0,0,0.030946825,0.031074463,0,0.043696239,0.034068216,0.009851527,0.011711252,0.021965512,0,0,0.044029397,0.036439082,0,0.012800808,0,0.052598444,0.005512338,0.024437543,0,0.000570156,0,0.024976346,0.03741923,0,0.016435639,0.009071638,HC
Group_A_45,0,0.0008856360008856357,0.054717437054717426,0,0,0,0,0.00965772300965772,0,0.05524457805524457,0.015248928015248924,0.02657124702657124,0.008646386008646385,0,0.014356967014356964,0.062337700062337686,0,0.026345241026345233,0.03966176803966176,0,0,0.08304290508304288,0.033387642033387635,0.00889926200889926,0.03834845203834844,0,0,0.004902036004902035,0,0.015455221015455217,0.0014355220014355217,0.0326343060326343,0.01272821401272821,0,0.08084366308084363,0.00022268000022267995,0.038280124038280114,0.02163728302163728,0,0,0,0,0.05716617305716616,0.04081795604081795,0.012331596012331593,0,0,0,0.040460750040460736,0.003514205003514204,0,0.056042967056042954,0.03482752603482751,0,0.04738425804738425,0.006676068006676066,0.015287579015287576,0,0,0,HC
Group_A_46,0,0,0.020402556979597444,0.012210717987789282,0.03361822696638177,0.020330951979669047,0,0.006329398993670601,0.02186345797813654,0,0.02148213197851787,0.03743935696256064,0,0,0,0,0.013188542986811456,0,0,0.012307514987692484,0.03134290396865709,0.0049908159950091836,0.05892638994107361,0.0044560189955439805,0.007378144992621854,0,0,0.0032461349967538647,0,0.054800814945199186,0.03730087496269912,0.021173466978826532,0.11278245988721754,0.028678521971321477,0,0.0006072799993927199,0,0,0,0.017462750982537245,0.03058083896941916,0,0.026374692973625307,0,0.019489701980510296,0.012990466987009532,0.06011343693988656,0.07749906592250093,0.005506721994493278,0.027093390972906608,0,0,0.017466613982533383,0,0.06276060893723938,0.01856368898143631,0.015644268984355728,0,0,0.043597065956402926,HC
Group_A_47,0.024032069024032064,0,0.07028815507028816,0.047591253047591243,0,0.03440494903440494,0,0.05887753305887753,0.00014545900014545897,0.05810283905810283,0,0,0.010018722010018721,0,0.03662195403662195,0,0.047891640047891634,0.045465671045465665,0,0,0.08415961008415959,0,0,0.018218559018218554,0,0,0,0,0,0,0.025495375025495374,0.021691576021691573,0.028681598028681594,0,0,0.0374316070374316,0,0,0,0,0,0.01843333301843333,0,0,0.07293576607293575,0,0,0,0,0.02701624202701624,0.07101674507101674,0,0,0.002262253002262253,0,0.03885327603885327,0.07128068207128067,0,0.04908313304908313,0,HC
Group_A_48,0.008685811000000002,0,0,0.0012187970000000002,0,0.09027928800000001,0.011375819000000002,0.07257208900000002,0,0.040280561000000006,0,0.0011724910000000001,0,0.04224131800000001,0.007394343000000002,0,0.028506563000000006,0,0.07917602000000001,0,0,0,0,0.03980831700000001,0,0.007611441000000002,0.03051279000000001,0.0015008280000000005,0,0.003211238000000001,0.0051365280000000004,0.009493981000000002,0.03144917800000001,0,0.043600479000000004,0.052975487000000016,0,0,0.04197598100000001,0,0.046770927000000004,0.023110219000000005,0.0023580190000000003,0.008416353000000001,0,0,0.03207701300000001,0.012966581000000003,0.03737688100000001,0,0.013617490000000003,0.042243641000000005,0.005264858000000001,0.030225200000000008,0.005880107000000002,0.022471871000000004,0.023796351000000007,0.016706471000000004,0.026538670000000007,0,HC
Group_A_49,0.005218098,0,0,0,0,0.025596895,0.025968562,0,0.000657629,0,0.008494142,0,0,0.025159188,0.059089207,0.029791329,0.031683647,0,0.038273858,0,0.024467909,0,0,0.000838786,0,0,0,0.005229782,0.027444513,0.00191749,0.076759989,0.000492138,0.027553588,0.008802346,0.034754179,0.002722917,0.023716387,0,0,0,0.048028828,0,0,0.066577215,0.04317782,0,0.002547509,0,0.024629551,0.031082989,0,0.059869616,0,0.012700103,0.029427949,0,0,0.035573286,0.138423331,0.023329224,HC
Group_A_50,0.011832091,0.044451404,0.021503381,0.054636577,0,0.012676194,0.002380488,0.003984723,0.081455248,0,0,0,0.024033992,0.063920492,0.021181832,0.017008319,0.01317904,0.048429394,0.002232214,0,0.064640553,0.015318737,0.003403221,0,0.067678828,0.06054462,0,0.012414525,0.016912349,0,0.02562991,0.018887446,0,0.016694722,0,0.04421193,0.011585108,0.026355729,0,0,0,0.017118993,0,0.029310333,0,0.006938845,0,0.029912676,0,0.014026912,0,0,0,0.037867866,0.019183593,0.004199909,0,0.002135201,0.00116807,0.030954535,HC
Group_A_51,0.08437247208437246,0,0.02457769502457769,0.027999560027999557,0.03608998203608998,0.057783786057783774,0,0.08836177908836176,0.0010371430010371427,0,0.07768816307768815,0.051618839051618834,0.029050501029050498,0,0,0,0,0.001294095001294095,0,0,0,0,0.0254903030254903,0.008147882008147882,0.019541361019541358,0,0,0.00848543100848543,0,0,0.02003795902003796,0,0,0.02652285502652285,0.024715901024715894,0.007047578007047577,0,0,0.03279814703279814,0.025582478025582472,0.0020706400020706396,0.004257109004257109,0.0037363760037363754,0.07169064307169064,0.022622477022622472,0,0.05490516105490516,0.024125354024125353,0,0.012286897012286895,0,0,0.032341895032341895,0,0.0033686080033686074,0.009660476009660473,0.06050417106050417,0,0.02018628202018628,0,HC
Group_A_52,0.011091179000000001,0.042463573000000004,0.060699667000000006,0.04191968100000001,0,0.010653066000000001,0.06031453600000001,0,0.004864331000000001,0,0.00042757700000000006,0.052940347000000006,0.04401942100000001,0.012882489000000002,0.05892314600000001,0,0,0,0,0,0,0,0.019811431000000004,0,0.0027428230000000006,0.06584236000000002,0,0,0,0,0,0.008114736000000003,0.021801046000000004,0,0.016660218000000004,0.026421338000000003,0.06002624100000001,0,0,0,0.019805215000000004,0.037819437000000004,0.020225724000000004,0,0,0,0,0.07482789300000002,0.0029843010000000004,0.05006450800000001,0,0,0,0.018668363000000004,0,0.015555098000000002,0.08300847600000001,0.047554305000000005,0.006867474000000001,0,HC
Group_A_53,0.011191105011191105,0.014799049014799049,0.0020093290020093287,0,0.07138588107138588,0.02102344102102344,0,0.04877765104877765,0.0026460420026460417,0.019922516019922516,0,0.04331585104331585,0.08929845108929844,0,0.019365397019365398,0.008891555008891555,0,0.009222243009222243,0.002101144002101144,0,0.017394774017394775,0,0.007235677007235677,0,0,0,0.007746746007746746,0.008296505008296503,0.00428712000428712,0.007999142007999142,0.02080315902080316,0.005937051005937051,0.06563697806563698,0.02401479102401479,0,0.011773782011773782,0,0.00188031000188031,0,0,0,0.024141704024141702,0,0.008600728008600728,0,0.057699846057699844,0.046923488046923485,0,0.03236810803236811,0.058599044058599045,0,0.025719845025719845,0.004080621004080622,0.002805964002805964,0.04453983404453983,0.015404325015404325,0.041838388041838384,0,0.03585592203585592,0.05446649205446649,HC
Group_A_54,0,0.014369478985630521,0.054688076945311935,0,0.029104465970895537,0.046249828953750176,0,0.04922564495077436,0,0.026805608973194395,0.03583548196416452,0,0.011513929988486072,0.032632041967367964,0.006442193993557807,0.008905356991094644,0.010259128989740874,0.055869527944130484,0.013948027986051973,0,0.002199298997800701,0.028690217971309787,0,0,0,0,0,0.028109700971890302,0,0,0.03148471796851529,0.0012114209987885791,0,0.018283003981717,0.0022174969977825035,0.03434142496565858,0,0.025308003974692,0,0.06296093793703907,0.049655368950344635,0.0008942129991057872,0.03178321496821679,0.04821002695178998,0.03426287296573713,0,0,0,0,0.014686108985313893,0,0.0767113099232887,0.004625176995374824,0,0,0.06085535093914466,0,0.02763284097236716,0.020028495979971507,0,HC
Group_A_55,0,0,0,0,0.013188683,0.012611217,0,0,0.028223159,0,0.008641561,0,0,0.000868593,0.006504474,0,0,0.073757725,0,0.020342607,0,0,0.018669482,0.045330302,0,0,0,0,0.058575539,0.067595427,0,0.056425082,0.054551998,0.033253248,0.047579205,0,0.017273084,0,0,0,0.030454249,0,0,0,0,0.06065108,0.023600402,0.014637554,0.014785927,0.042097127,0.015376828,0.097917951,0.015243108,0.061642252,0.026908234,0,0,0,0,0.033293902,HC
Group_A_56,0.024136463999999993,0,0.022890829999999997,0.012111050999999996,0.022479400999999996,0.0062301369999999984,0.027291454999999992,0.052270260999999985,0.005976368999999998,0.004143347999999999,0,0,0,0.015660319999999995,0.013117435999999996,0,0.011202363999999998,0,0.006489497999999998,0.010052976999999998,0.08875353099999998,0.04450073399999999,0.017632280999999996,0,0.005983813999999998,0,0.029061465999999994,0.012729254999999997,0.04263071399999999,0.04263708799999999,0.04149611499999999,0.04744495499999998,0.027346304999999994,0.009998613999999998,0.03150153599999999,0.008111454999999998,0.022014526999999996,0.03476615799999999,0.0057753119999999995,0,0.055237582999999986,0,0,0.012800005999999996,0.008025225999999998,0,0,0,0,0.007285049999999999,0.0015614889999999997,0.048171317999999984,0.016389883999999997,0.007730415999999999,0.04931136799999999,0.026511502999999992,0,0,0.020540385999999997,0,HC
Group_A_57,0.05108684,0.004084598,0.036978492,0.048154052,0.021878092,0.061916011,0.00766031,0,0,0.004361775,0.035910158,0.056917327,0,0.061230805,0,0.016892078,0.036572062,0.029369149,0,0,0.006655748,0,0,0,0,0,0.085024117,0,0,0,0.073401939,0,0,0,0,0,0,0.046191769,0,0.03191802,0.00626068,0.005852952,0,0.042929685,0.009238391,0.021559985,0,0,0.001540001,0,0.038694562,0,0,0.003478947,0.032965014,0.057123515,0,0.039881273,0.024271653,0,HC
Group_A_58,0,0.06100924693899075,0,0,0.014488190985511807,0,0.02300256497699743,0,0.037001612962998386,0,0.0041171749958828245,0.0783406949216593,0,0,0,0.12541005187458992,0,0,0,0.017120421982879577,0,0,0,0,0.07099110592900888,0.011587029988412968,0,0.020687403979312593,0.03520478796479521,0.025116735974883262,0.027608768972391225,0.014646052985353946,0,0,0,0.04553654395446345,0.05229044594770955,0.045757191954242805,0,0.04223837495776162,0,0.010066010989933987,0,0,0,0,0.018407182981592815,0.0033570319966429677,0,0,0,0.053808664946191326,0.05655590394344409,0.029368312970631683,0,0.014749502985250497,0.061532986938467,0,0,0,HC
Group_A_59,0.038215652999999995,0.035307741999999996,0,0.04553554399999999,0.07738179599999999,0.003622428999999999,0,0,0,0,0.024178594999999994,0,0,0.019608020999999996,0,0.010011126999999998,0,0.040235416999999996,0,0,0,0,0,0.053807901999999984,0.004297597999999999,0.026092657999999994,0.031584461999999994,0.049239023999999985,0.048234446999999986,0.018305464999999996,0.020142866999999995,0.0023010879999999997,0.027091645999999994,0.016573392999999995,0,0,0.018314966999999998,0.07876104099999999,0.06243743999999998,0,0.03429205799999999,0.019483152999999996,0.05204614099999998,0.019471472999999996,0.014930724999999997,0,0,0,0,0.004937986999999999,0.011555856999999998,0.021975898999999997,0,0.04681781199999999,0,0,0.007646985999999998,0,0,0.015561586999999997,HC
Group_A_60,0.019825355,0.035346123,0,0.013966762,0.039956748,0.040756485,0.014726882,0,0.055667146,0.032310492,0,0,0,0,0,0.031140531,0.035616833,0.007323167,0.022514423,0,0.052136331,0,0,0.006908276,0,0.014053845,0,0.030149225,0,0,0.015113975,0.043167773,0.032838274,0,0.002678648,0,0,0.016175638,0,0.046965957,0.049728111,0.013586911,0.090725845,0.054344825,0,0.016034188,0,0.032914447,0.011359431,0.010757755,0,0,0.008873698,0,0,0,0.05089455,0.008682698,0.021064106,0.021694546,HC
Group_A_61,0.06567705793432295,0,0.019150566980849437,0.06511642093488358,0.00017963399982036602,0,0.024112648975887354,0,0,0,0.03105573496894427,0.008011743991988257,0.03205801496794199,0.02611273497388727,0.05059058794940942,0.022570938977429067,0.009041083990958917,0,0,0,0.01358832998641167,0,0,0.02601442197398558,0.010383985989616014,0,0.00581192099418808,0,0,0.007136307992863693,0,0.06647847693352153,0.0005403489994596511,0.008224532991775467,0.019733975980266025,0,0.056557481943442525,0,0.07277226992722774,0.05111258794888742,0.02291605397708395,0.004098117995901883,0.012500475987499525,0.022217846977782157,0,0.02557647197442353,0,0,0.011744776988255224,0.004896159995103841,0.027689140972310865,0.03858936496141064,0,0.03513653896486347,0,0.01838368198161632,0,0,0.07775271092224731,0.006466847993533153,HC
Group_A_62,0.0034908360000000006,0.0017510880000000003,0,0,0.051310758000000005,0.012071755000000002,0.022628250000000003,0,0.04831033700000001,0.033826586000000006,0.026294517000000003,0.017033150000000004,0.007970135000000001,0.010304260000000003,0,0.020388995000000004,0,0,0,0.017800680000000003,0,0.032654562000000005,0.025326688000000003,0,0,0.054119241000000005,0.005380516000000001,0,0.020764986000000003,0.010750213000000002,0.006912374000000001,0.015421650000000002,0,0.036550279000000005,0.03213262900000001,0.030427896000000003,0,0.046065308000000006,0.008027473000000002,0,0,0,0.013799551000000002,0.039217703000000007,0,0.017805850000000005,0.013360207000000002,0.059240943000000004,0.052066282000000005,0,0,0,0.06402558000000001,0.046972427000000004,0.005431827000000001,0,0.07538892800000001,0,0,0.014975540000000002,HC
Group_A_63,0.035340813,0.016505168,0.033411436,0,0,0.070657178,0.005732365,0.041760064,0,0,0,0.032000282,0,0.042503484,0.008452488,0,0,0.029150507,0.04637714,0.036625063,0,0,0.040555599,0.058404504,0,8e-05,0,0.00713296,0,0,0,0,0,0,0,0,0.026431087,0.056134794,0.012622832,0,0.016921589,0,0,0.004850446,0,0.028431906,0,0,0.021920013,0.021282477,0.020464388,0.097826026,0.016130779,0.023688572,0.054867709,0.010382101,0,0.08335623,0,0,HC
Group_A_64,0.014229440000000003,0.024233505000000006,0.015144456000000004,0,0.029221129000000005,0,0.0015607530000000004,0.040228122000000005,0.024357678000000008,0,0,0,0,0,0.035177978000000006,0,0,0.006626333000000002,0,0.034723180000000006,0.017248401000000003,0,0,0.016953455000000003,0.018527613000000002,0.04349907900000001,0,0.04174391000000001,0,0.0005823240000000001,0.033722576000000004,0.05120102600000001,0,0.02664378800000001,0,0.006571423000000002,0,0.038625255000000004,0,0.038291159000000005,0.06405437900000001,0.037374669000000006,0,0.04084440200000001,0.04431218600000001,0.04192686500000001,5.3600000000000015e-05,0.014505792000000003,0,0,0.055060678000000016,0.06581272300000002,0,0.009720623000000001,0.019737927000000002,0,0.047483573000000015,0,0,0,HC
Group_A_65,0,0,0,0.07217715007217715,0.018350377018350378,0.019166141019166142,0.04002189304002189,0.03623002203623002,0.030338134030338134,0.02243172202243172,0.02360727002360727,0.025113763025113763,0,0,0.032975814032975816,0.011837698011837698,0.009852618009852617,0.03594347303594347,0,0.002564939002564939,0.04130376004130376,0.01987645001987645,0.027752257027752254,0,0.010496228010496227,0.010623879010623878,0.05000094105000094,0.04319276004319276,0.028751669028751668,0,0,0,0,0,0,0,0.019482713019482713,0.019711284019711284,0,0,0,0.015366188015366187,0.000659258000659258,0,0.04056647004056647,0.007135877007135877,0,0.033004861033004866,0.0034701850034701853,0,0,0.050580569050580566,0,0.017848918017848915,0.04231417104231417,0.04563088604563089,0.06084659106084659,0.01881997701881998,0,0.011953093011953093,HC
Group_A_66,0,0.03473521200000001,0.023750355000000004,0.013773427000000001,0,0,0.022274265000000005,0.08538662600000001,0,0,0,0.016781359000000003,0,0.0026946400000000003,0,0.051422498000000004,0.046889175000000005,0,0,0,0,0.03534788900000001,0.009515157000000002,0,0.021943014000000004,0.030227264000000004,0,0.010500286000000001,0.049674561000000006,0,0.014197338000000002,0.038540369000000005,0,0.005594955000000001,0,0.030122690000000004,0,0.022474276000000005,0.0005298300000000001,0.022047795000000002,0,0.04321753400000001,0.006562753000000001,0.012073338000000001,0.053664473000000004,0,0,0.06754242800000002,0,0,0,0.09488838200000001,0.054020104000000006,0.0044459650000000005,0,0,0,0,0.07516204200000001,0,HC
Group_A_67,0,0.035540001,0,0.010318691,0.035217119,0,0.039900324,0.006589146,0.021053009,0,0.05609211,0.000961641,0.006347937,0,0.008534765,0.001801325,0.043576576,0.006364914,0.018872352,0.016907776,0.058903823,0.002223004,0.081827669,0.024555451,0,0.0001387,0,0.000701053,0,0,0,0.002232133,0.066322031,0,0.002766948,0.002378573,0.036381392,0.021868051,0.046933306,0.002369191,0,0,0.029462775,0.001810019,0,0.039698795,0.005793361,0,0.026258295,0.048340905,0.02697367,0.033861502,0.05212148,0.027828743,0.006322934,0,0,0.039191115,0.004657395,0,HC
Group_A_68,0.041190004,0.005496265,0.001111207,0.022480081,0,0.032439788,0,0.002395042,0,0.039559682,0,0,0,0.003395557,0,0,0.034378409,0.01524767,0,0.024424629,0,0,0,0.035580814,0.051698195,0.056656153,0,0.06360364,0.06607099,0.011342989,0,0.015808839,0,0,0.032590956,0.009399522,0,0.0264087,0.019533529,0,0,0,0.05818267,0,0,0.012981249,0.01107775,0.004476032,0.05726386,0,0,0,0,0.02245174,0.030122953,0.082960547,0.0396861,0.061153788,0.00883065,0,HC
Group_A_69,0.03270350300000001,0.019131986000000004,0.008951153000000002,0.05508640100000001,0.019825335000000003,0,0.008479194000000002,0,0.004249325000000001,0.0020027060000000004,0.04767261200000001,0.012067313000000001,0,0,0,0.003988025000000001,0.041617180000000004,0.022123315000000005,0.03781060700000001,0,0.04161601200000001,0.0016623640000000002,0.010142724000000002,0.021103512000000005,0,0.016160359000000003,0.043815401000000004,0.04506123100000001,0.025059737000000002,0,0,0.008756559000000002,0.045251202000000004,0,0.012699676000000002,0.030194230000000002,0.03826485600000001,0.07753581000000001,0.06103834500000001,0,0.0005535420000000001,0,0.008336537000000002,0.0010597630000000002,0,0,0.0032412980000000005,0.027347299000000002,0.009216255000000001,0.029050991000000005,0.0048469970000000005,0.004754361000000001,0,0.023597923000000003,0,0.011279778000000002,0.044747427000000006,0,0.029152953000000002,0.008744203000000002,HC
Group_A_70,0.014818663000000001,0.019492891000000002,0,0.04587727500000001,0.016119681000000004,0.08509056200000001,0.036618183000000006,0.018444444000000004,0.008567917000000001,0.012348166000000002,0,0,0.007641353000000001,0,0.007904941000000002,0.06987953400000001,0.014962694000000002,0.011766223000000001,0,0,0,0,0.03434590700000001,0,0.0069940110000000005,0,0,0,0.018350568000000005,0.08210055900000002,0.05061940000000001,0.013765482000000002,0.04100230500000001,0,0.034186799000000004,0,0,0.031216650000000002,0.014995652000000002,0.012654445000000002,0.0032666600000000002,0,0.0025506820000000003,0.03864936800000001,0.0012391160000000002,0,0,0.025720180000000002,0.027716148000000003,0.0021219560000000004,0.031229191000000003,0.05037457100000001,0.028467900000000004,0.020781529000000003,0,0,0,0,0.025017848000000002,0.03310054600000001,HC
Group_A_71,0.0005163910005163911,0,0,0.05622834605622835,0.03734088003734088,0.05286243905286244,0.0021113320021113324,0,0.017257598017257597,0.0015010360015010361,0.003140058003140058,0.021466072021466075,0.025387105025387106,0.01890509201890509,0.0008807320008807321,0.0010105220010105222,0,0.037828344037828344,0,0.0008834580008834581,0.000671711000671711,0.03257255603257256,0,0.068797986068798,0.014658281014658282,0,0.023860165023860166,0.026263643026263644,0.001084414001084414,0,0.02064130902064131,0.05103017605103018,0.032466283032466285,0,0.03385611203385611,0.02153683902153684,0.021086501021086505,0.0008579650008579651,0.000820504000820504,0.024984784024984785,0.006454953006454954,0.0014467050014467051,0,0,0,0,0.016482792016482794,0,0.000189092000189092,0,0.000260951000260951,0.09059708209059708,0,0.09260831109260832,0.035588993035588996,0.02528678702528679,0.04753440204753441,0.0037667690037667696,0,0.02727452802727453,HC
Group_A_72,0.028939369028939368,0.004307323004307323,0.007514848007514848,0,0.007226372007226371,0,0.015444778015444777,0.001089402001089402,0.007374071007374071,0.035742684035742676,0.01111482201111482,0.059383251059383246,0.03853293003853293,0.017198124017198124,0.011678701011678701,0,0,0.005945717005945717,0.000234841000234841,0,0.020349004020349004,0.001218687001218687,0.001027658001027658,0.005442236005442236,0,0,0.000952726000952726,0.031920627031920626,0,0,0.000239786000239786,0.0379012050379012,0.046115092046115094,0.027229877027229874,0.026658046026658045,0.014696682014696682,0.030204807030204808,0.044414599044414596,0.000290694000290694,0.02748844902748845,0.009010098009010098,0.007720091007720091,0.00040835000040835,0,0.000157817000157817,0.03087298303087298,0.03842007503842007,0.0007484350007484349,0,0,0.003248546003248546,0.05288741005288741,0.04723776804723777,0.13679793613679794,0.03116848803116849,0.011384699011384699,0.008329516008329516,0.001492957001492957,0.019393886019393885,0.03284353603284353,HC
Group_A_73,0.04569196600000001,0.012872637000000001,0.0030465990000000005,0.018867888000000003,0.007663154000000001,0.0005637930000000001,0.009703528000000001,0.023443071000000003,0.03717299000000001,2.0600000000000003e-05,0.017667303000000002,0,0,0,0.004818748000000001,0.022547847000000003,0.046677548000000006,0.00028912900000000006,0.006594134000000001,0.007280834000000001,0.019680475000000003,0.008608580000000001,0.0011792120000000002,0.014147173000000002,0.013866778000000001,0.0023628720000000002,0.00015287400000000003,0,0.012950738000000002,0.028878850000000005,0,0.0023609360000000005,0.008003997000000002,0.024856599000000004,0.028258096000000003,0.0060284430000000005,0.026828646000000005,0,0.007373014000000001,0.0008708380000000001,0.14421178300000004,0.010535660000000002,0.028783017000000004,0,0.020394281000000004,0.008147252000000002,0,0.038707502000000005,0.017855755000000004,0.032906173000000004,0.00043137700000000004,0.08979152000000001,0.0021911130000000006,0,0.05475685500000001,0.026474862000000002,0.019149917000000002,0.015710155000000003,0.018059103000000003,0.0005637850000000001,HC
Group_A_74,0.033115803000000006,0.04249495200000001,0.013695961000000001,0,0,0,0.009567310000000002,0.028573960000000002,0,0.0003926290000000001,0.06316964800000001,0,0.026957218000000005,0,0.015524446000000003,0.029644674000000003,0,0.0019279250000000003,0.0016285710000000003,0.016666214000000002,0,0.043162464000000005,0,0.027856232000000005,0.0015803670000000003,0,0,0,0.044293873000000004,0.0006260690000000001,0.07569850900000001,0.003985043000000001,0.04514451500000001,0.018738729000000003,0.05733128800000001,0.016927804000000005,0.00010531500000000002,0.036939396000000006,0.0015110760000000003,0.015580631000000001,0.0005122400000000001,0.004697321000000001,0.03977634900000001,0.00017711100000000003,0.0007838820000000001,0.009887918000000002,0.0010196800000000002,0.048564231000000006,0.0009767900000000002,0,0.008919904000000001,0,0.028532184000000002,0.03464309000000001,0.050639723000000005,0.06089678900000001,0.03410345900000001,0.0014256760000000003,0.00019418400000000002,0.0014088470000000002,HC
