Kingdom,Phylum,Class,Order,Family,Genus,Species
k__Bacteria;,p__Firmicutes;,c__Bacilli;,o__Bacillales;,f__Staphylococcaceae;,g__Staphylococcus;,sp11372
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Actinomycetales;,f__Streptomycetaceae;,g__Streptomyces;,sp11373
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Christensenellaceae;,g__Christensenellaceae_Group;,sp11374
k__Bacteria;,p__Proteobacteria;,c__Betaproteobacteria;,o__Neisseriales;,f__Neisseriaceae;,g__Gulbenkiania;,sp11375
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Lachnospiraceae;,g__Lachnospiraceae_Group;,sp11376
k__Bacteria;,p__Firmicutes;,c__Bacilli;,o__Lactobacillales;,f__Lactobacillaceae;,g__Lactobacillus;,sp11377
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Rhizobiales;,f__Beijerinckiaceae;,g__Beijerinckiaceae_Group;,sp11378
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Lachnospiraceae;,g__Lachnospiraceae_Group;,sp11379
k__Bacteria;,p__Firmicutes;,c__Bacilli;,o__Bacillales;,f__Staphylococcaceae;,g__Staphylococcus;,sp11380
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Lachnospiraceae;,g__Ruminococcus;,sp11381
k__Bacteria;,p__TM7;,c__TM7_3;,o__TM7;,f__TM7;,g__TM7;,sp11382
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Lachnospiraceae;,g__Lachnospiraceae_Group;,sp11383
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Actinomycetales;,f__Propionibacteriaceae;,g__Propionibacteriaceae_Group;,sp11384
k__Bacteria;,p__Proteobacteria;,c__Betaproteobacteria;,o__Neisseriales;,f__Neisseriaceae;,g__Vogesella;,sp11385
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Chromatiales;,f__Chromatiaceae;,g__Nitrosococcus;,sp11386
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Lachnospiraceae;,g__Lachnospiraceae_Group;,sp11387
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Enterobacteriales;,f__Enterobacteriaceae;,g__Erwinia;,sp11388
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Lachnospiraceae;,g__Roseburia;,sp11389
k__Bacteria;,p__WS3;,c__PRR_12;,o__Sediment_1;,f__MSB_4E2;,g__MSB_4E2_Group;,sp11390
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Aeromonadales;,f__Aeromonadaceae;,g__Aeromonas;,sp11391
k__Bacteria;,p__Spirochaetes;,c__Spirochaetes;,o__Spirochaetales;,f__Spirochaetaceae;,g__Treponema;,sp11392
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Sphingomonadales;,f__Sphingomonadaceae;,g__Sphingomonadaceae_Group;,sp11393
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,sp11394
k__Bacteria;,p__TM6;,c__SJA_4;,o__Unclassified;,f__Unclassified;,g__Unclassified;,sp11395
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Lachnospiraceae;,g__Ruminococcus;,sp11396
k__Bacteria;,p__Firmicutes;,c__Bacilli;,o__Bacillales;,f__Staphylococcaceae;,g__Staphylococcus;,sp11397
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Lachnospiraceae;,g__Blautia;,sp11398
k__Bacteria;,p__Acidobacteria;,c__Chloracidobacteria;,o__RB41;,f__Unclassified;,g__Unclassified;,sp11399
k__Bacteria;,p__Chloroflexi;,c__Anaerolineae;,o__SHA_20;,f__Unclassified;,g__Unclassified;,sp11400
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Enterobacteriales;,f__Enterobacteriaceae;,g__Enterobacter;,sp11401
k__Bacteria;,p__Bacteroidetes;,c__Flavobacteria;,o__Flavobacteriales;,f__Flavobacteriaceae;,g__Lutibacter;,sp11402
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfobacterales;,f__Desulfobulbaceae;,g__Desulfopila;,sp11403
k__Bacteria;,p__Bacteroidetes;,c__Bacteroidia;,o__Bacteroidales;,f__Prevotellaceae;,g__Prevotella;,sp11404
k__Bacteria;,p__TM6;,c__SJA_4;,o__Unclassified;,f__Unclassified;,g__Unclassified;,sp11405
k__Bacteria;,p__Firmicutes;,c__Negativicutes;,o__Selenomonadales;,f__Veillonellaceae;,g__Quinella;,sp11406
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Ruminococcaceae;,g__Ruminococcaceae_Group;,sp11407
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,sp11408
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Enterobacteriales;,f__Enterobacteriaceae;,g__Enterobacteriaceae_Group;,sp11409
k__Bacteria;,p__Bacteroidetes;,c__Sphingobacteria;,o__Sphingobacteriales;,f__Sphingobacteriaceae;,g__Mucilaginibacter;,sp11410
k__Bacteria;,p__Chloroflexi;,c__Anaerolineae;,o__Anaerolineales;,f__Anaerolineaceae;,g__Anaerolineaceae_Group;,sp11411
k__Archaea;,p__Crenarchaeota;,c__Thermoprotei;,o__Thermoproteales;,f__Thermoproteaceae;,g__Pyrobaculum;,sp11412
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Ruminococcaceae;,g__Oscillospira;,sp11413
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Chromatiales;,f__Chromatiaceae;,g__Nitrosococcus;,sp11414
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Unclassified;,g__Unclassified;,sp11415
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Unclassified;,g__Unclassified;,sp11416
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Unclassified;,f__Unclassified;,g__Unclassified;,sp11417
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Chromatiales;,f__Ectothiorhodospiraceae;,g__Ectothiorhodospira;,sp11418
k__Bacteria;,p__Cyanobacteria;,c__Oscillatoriophycideae;,o__Chroococcales;,f__Cyanobacteriaceae;,g__Cyanothece;,sp11419
k__Bacteria;,p__Bacteroidetes;,c__Bacteroidia;,o__Bacteroidales;,f__Porphyromonadaceae;,g__Tannerella;,sp11420
k__Bacteria;,p__Bacteroidetes;,c__Bacteroidia;,o__Bacteroidales;,f__Paraprevotellaceae;,g__Paraprevotella;,sp11421
k__Bacteria;,p__Synergistetes;,c__Synergistia;,o__Synergistales;,f__Dethiosulfovibrionaceae;,g__TG5;,sp11422
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Rhodobacterales;,f__Rhodobacteraceae;,g__Rhodobacteraceae_Group;,sp11423
k__Bacteria;,p__TM7;,c__TM7_3;,o__I025;,f__Rs_045;,g__Rs_045_Group;,sp11424
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Lachnospiraceae;,g__Ruminococcus;,sp11425
k__Bacteria;,p__Chloroflexi;,c__Anaerolineae;,o__Anaerolineales;,f__Anaerolineaceae;,g__Anaerolineaceae_Group;,sp11426
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__NB1_j;,f__NB1_i;,g__NB1_i_Group;,sp11427
k__Bacteria;,p__Spirochaetes;,c__Spirochaetes;,o__Sphaerochaetales;,f__Sphaerochaetaceae;,g__Sphaerochaeta;,sp11428
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfobacterales;,f__Desulfobacteraceae;,g__Desulfococcus;,sp11429
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Lachnospiraceae;,g__Lachnoclostridium;,sp11430
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Ruminococcaceae;,g__Ruminiclostridium;,sp11431
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Lachnospiraceae;,g__Acetitomaculum;,sp11432
k__Bacteria;,p__Bacteroidetes;,c__Cytophagia;,o__Cytophagales;,f__Cyclobacteriaceae;,g__Algoriphagus;,sp11433
k__Bacteria;,p__Planctomycetes;,c__ODP123;,o__Unclassified;,f__Unclassified;,g__Unclassified;,sp11434
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Lachnospiraceae;,g__Marvinbryantia;,sp11435
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Rhodospirillales;,f__Rhodospirillaceae;,g__Rhodospirillaceae_Group;,sp11436
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Legionellales;,f__Legionellaceae;,g__Legionella;,sp11437
k__Bacteria;,p__OP11;,c__WCHB1_64;,o__Unclassified;,f__Unclassified;,g__Unclassified;,sp11438
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Ruminococcaceae;,g__Subdoligranulum;,sp11439
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Rhodobacterales;,f__Rhodobacteraceae;,g__Roseobacter;,sp11440
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__NB1_j;,f__Unclassified;,g__Unclassified;,sp11441
k__Bacteria;,p__Firmicutes;,c__Bacilli;,o__Bacillales;,f__Staphylococcaceae;,g__Staphylococcus;,sp11442
k__Bacteria;,p__Aquificae;,c__Aquificae;,o__Aquificales;,f__Hydrogenothermaceae;,g__Persephonella;,sp11443
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Actinomycetales;,f__Propionibacteriaceae;,g__Propionibacterium;,sp11444
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Lachnospiraceae;,g__Lachnospiraceae_Group;,sp11445
k__Bacteria;,p__Tenericutes;,c__Mollicutes;,o__RF39;,f__Unclassified;,g__Unclassified;,sp11446
k__Bacteria;,p__Bacteroidetes;,c__Bacteroidia;,o__Bacteroidales;,f__Prevotellaceae;,g__Prevotella;,sp11447
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Unclassified;,f__Unclassified;,g__Unclassified;,sp11448
k__Bacteria;,p__Bacteroidetes;,c__Bacteroidia;,o__Bacteroidales;,f__Prevotellaceae;,g__Prevotella;,sp11449
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Enterobacteriales;,f__Enterobacteriaceae;,g__Escherichia_Shigella;,sp11450
k__Bacteria;,p__Bacteroidetes;,c__Flavobacteria;,o__Flavobacteriales;,f__NS9;,g__NS9_Group;,sp11451
k__Bacteria;,p__Chloroflexi;,c__Anaerolineae;,o__DRC31;,f__Unclassified;,g__Unclassified;,sp11452
k__Bacteria;,p__Chloroflexi;,c__Anaerolineae;,o__SHA_20;,f__Unclassified;,g__Unclassified;,sp11453
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfovibrionales;,f__Desulfovibrionaceae;,g__Lawsonia;,sp11454
k__Bacteria;,p__Bacteroidetes;,c__Bacteroidia;,o__Bacteroidales;,f__Rikenellaceae;,g__Rikenellaceae_Group;,sp11455
k__Bacteria;,p__Firmicutes;,c__Negativicutes;,o__Selenomonadales;,f__Veillonellaceae;,g__Veillonellaceae_Group;,sp11456
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Oceanospirillales;,f__Oceanospirillaceae;,g__Balneatrix;,sp11457
k__Bacteria;,p__OP8;,c__OP8_2;,o__Unclassified;,f__Unclassified;,g__Unclassified;,sp11458
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Kineosporiales;,f__Kineosporiaceae;,g__Quadrisphaera;,sp11459
k__Bacteria;,p__Bacteroidetes;,c__Flavobacteria;,o__Flavobacteriales;,f__Flavobacteriaceae;,g__Flavobacterium;,sp11460
k__Bacteria;,p__Proteobacteria;,c__Betaproteobacteria;,o__Burkholderiales;,f__Alcaligenaceae;,g__Sutterella;,sp11461
k__Bacteria;,p__Chloroflexi;,c__Anaerolineae;,o__SHA_20;,f__Unclassified;,g__Unclassified;,sp11462
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Rhizobiales;,f__Phyllobacteriaceae;,g__Mesorhizobium;,sp11463
k__Bacteria;,p__Bacteroidetes;,c__Bacteroidia;,o__Bacteroidales;,f__Unclassified;,g__Unclassified;,sp11464
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Rickettsiales;,f__Rickettsiaceae;,g__Rickettsiaceae_Group;,sp11465
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Legionellales;,f__Unclassified;,g__Unclassified;,sp11466
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Rhodobacterales;,f__Rhodobacteraceae;,g__Paracoccus;,sp11467
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__OPB54;,f__Unclassified;,g__Unclassified;,sp11468
k__Bacteria;,p__Bacteroidetes;,c__Flavobacteria;,o__Flavobacteriales;,f__Flavobacteriaceae;,g__NS4;,sp11469
k__Bacteria;,p__Bacteroidetes;,c__Flavobacteria;,o__Flavobacteriales;,f__Cryomorphaceae;,g__Fluviicola;,sp11470
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Peptococcaceae;,g__Thermincola;,sp11471
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Caulobacterales;,f__Caulobacteraceae;,g__Arthrospira;,sp11472
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Vibrionales;,f__Vibrionaceae;,g__Vibrio;,sp11473
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Chromatiales;,f__Ectothiorhodospiraceae;,g__Thioalkalispira;,sp11474
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Rhodobacterales;,f__Rhodobacteraceae;,g__Rubellimicrobium;,sp11475
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Lachnospiraceae;,g__Roseburia;,sp11476
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Rhodobacterales;,f__Rhodobacteraceae;,g__Labrenzia;,sp11477
k__Bacteria;,p__Bacteroidetes;,c__Flavobacteria;,o__Flavobacteriales;,f__Flavobacteriaceae;,g__Formosa;,sp11478
k__Bacteria;,p__Proteobacteria;,c__Betaproteobacteria;,o__Hydrogenophilales;,f__Hydrogenophilaceae;,g__Thiobacillus;,sp11479
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Enterobacteriales;,f__Enterobacteriaceae;,g__Plesiomonas;,sp11480
k__Bacteria;,p__Fibrobacteres;,c__TG3;,o__TG3_1;,f__M1PL1_46;,g__M1PL1_46_Group;,sp11481
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bacteriovoracaceae;,g__Bacteriovoracaceae_Group;,sp11482
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Ruminococcaceae;,g__Faecalibacterium;,sp11483
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Ruminococcaceae;,g__Faecalibacterium;,sp11484
k__Bacteria;,p__Bacteroidetes;,c__Bacteroidia;,o__Bacteroidales;,f__S24_7;,g__S24_7_Group;,sp11485
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Ruminococcaceae;,g__Ruminococcaceae_Group;,sp11486
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Pseudomonadales;,f__Pseudomonadaceae;,g__Pseudomonas;,sp11487
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Ruminococcaceae;,g__Ruminococcaceae_Group;,sp11488
k__Archaea;,p__Crenarchaeota;,c__Thermoprotei;,o__Thermoproteales;,f__Thermoproteaceae;,g__Thermoproteaceae_Group;,sp11489
k__Bacteria;,p__Firmicutes;,c__Bacilli;,o__Bacillales;,f__Staphylococcaceae;,g__Staphylococcus;,sp11490
k__Bacteria;,p__Bacteroidetes;,c__Bacteroidia;,o__Bacteroidales;,f__RF16;,g__RF16_Group;,sp11491
k__Bacteria;,p__Thermi;,c__Deinococci;,o__Thermales;,f__Thermaceae;,g__Thermus;,sp11492
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfobacterales;,f__Desulfobacteraceae;,g__Desulfococcus;,sp11493
k__Bacteria;,p__Chloroflexi;,c__Anaerolineae;,o__SHA_20;,f__Unclassified;,g__Unclassified;,sp11494
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfovibrionales;,f__Desulfovibrionaceae;,g__Lawsonia;,sp11495
k__Bacteria;,p__Bacteroidetes;,c__Cytophagia;,o__Cytophagales;,f__Flammeovirgaceae;,g__JTB248;,sp11496
k__Archaea;,p__Crenarchaeota;,c__Thermoprotei;,o__Sulfolobales;,f__Sulfolobaceae;,g__Metallosphaera;,sp11497
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Enterobacteriales;,f__Enterobacteriaceae;,g__Citrobacter;,sp11498
k__Archaea;,p__Crenarchaeota;,c__Thermoprotei;,o__YNPFFA;,f__A13;,g__A13_Group;,sp11499
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Legionellales;,f__Legionellaceae;,g__Legionella;,sp11500
k__Bacteria;,p__Proteobacteria;,c__Betaproteobacteria;,o__Burkholderiales;,f__Oxalobacteraceae;,g__Janthinobacterium;,sp11501
k__Bacteria;,p__Actinobacteria;,c__Rubrobacteria;,o__Rubrobacterales;,f__Rubrobacteraceae;,g__Rubrobacter;,sp11502
k__Bacteria;,p__Fusobacteria;,c__Fusobacteria;,o__Fusobacteriales;,f__Fusobacteriaceae;,g__Cetobacterium;,sp11503
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfobacterales;,f__Desulfobulbaceae;,g__Desulfobulbaceae_Group;,sp11504
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Magnetococcales;,f__Magnetococcaceae;,g__Magnetococcus;,sp11505
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfobacterales;,f__Desulfobulbaceae;,g__Desulfobulbus;,sp11506
k__Bacteria;,p__Bacteroidetes;,c__Bacteroidia;,o__Bacteroidales;,f__Rikenellaceae;,g__Rikenellaceae_Group;,sp11507
k__Bacteria;,p__SBR1093;,c__VHS_B5_50;,o__Unclassified;,f__Unclassified;,g__Unclassified;,sp11508
k__Bacteria;,p__Bacteroidetes;,c__Bacteroidia;,o__Bacteroidales;,f__Porphyromonadaceae;,g__Tannerella;,sp11509
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Lachnospiraceae;,g__Coprococcus;,sp11510
k__Bacteria;,p__Tenericutes;,c__Mollicutes;,o__Entomoplasmatales;,f__Spiroplasmataceae;,g__Spiroplasma;,sp11511
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Ruminococcaceae;,g__Ruminococcus;,sp11512
k__Bacteria;,p__Chloroflexi;,c__Anaerolineae;,o__Anaerolineales;,f__Anaerolineaceae;,g__Anaerolineaceae_Group;,sp11513
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Ruminococcaceae;,g__Ruminiclostridium;,sp11514
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Ruminococcaceae;,g__Subdoligranulum;,sp11515
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Ruminococcaceae;,g__Oscillospira;,sp11516
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Enterobacteriales;,f__Enterobacteriaceae;,g__Raoultella;,sp11517
k__Archaea;,p__Crenarchaeota;,c__Thermoprotei;,o__Acidilobales;,f__Caldisphaeraceae;,g__Caldisphaera;,sp11518
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Enterobacteriales;,f__Enterobacteriaceae;,g__Plesiomonas;,sp11519
k__Bacteria;,p__Caldithrix;,c__KSB1;,o__GW_22;,f__Unclassified;,g__Unclassified;,sp11520
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Oceanospirillales;,f__Saccharospirillaceae;,g__ML110J_20;,sp11521
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfobacterales;,f__Desulfobulbaceae;,g__MSBL7;,sp11522
k__Bacteria;,p__Firmicutes;,c__Negativicutes;,o__Selenomonadales;,f__Veillonellaceae;,g__Quinella;,sp11523
k__Bacteria;,p__Cyanobacteria;,c__Oscillatoriophycideae;,o__Chroococcales;,f__Xenococcaceae;,g__Oscillatoria;,sp11524
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Lachnospiraceae;,g__Lachnospiraceae_Group;,sp11525
k__Bacteria;,p__Chloroflexi;,c__Dehalococcoidetes;,o__Dehalococcoidales;,f__Unclassified;,g__Unclassified;,sp11526
k__Bacteria;,p__Caldithrix;,c__Caldithrixae;,o__Caldithrixales;,f__Caldithrixaceae;,g__Caldithrixaceae_Group;,sp11527
k__Bacteria;,p__Bacteroidetes;,c__Cytophagia;,o__Cytophagales;,f__Flammeovirgaceae;,g__Reichenbachiella;,sp11528
k__Bacteria;,p__Synergistetes;,c__Synergistia;,o__Synergistales;,f__Dethiosulfovibrionaceae;,g__Pyramidobacter;,sp11529
k__Bacteria;,p__Bacteroidetes;,c__Bacteroidia;,o__Bacteroidales;,f__Prevotellaceae;,g__Prevotella;,sp11530
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfovibrionales;,f__Desulfovibrionaceae;,g__Lawsonia;,sp11531
k__Bacteria;,p__Chloroflexi;,c__Anaerolineae;,o__Anaerolineales;,f__Anaerolineaceae;,g__Anaerolineaceae_Group;,sp11532
k__Bacteria;,p__Gemmatimonadetes;,c__Gemmatimonadetes;,o__Gemmatimonadales;,f__Gemmatimonadaceae;,g__Gemmatimonadaceae_Group;,sp11533
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Ruminococcaceae;,g__Ruminococcus;,sp11534
k__Bacteria;,p__Bacteroidetes;,c__Bacteroidia;,o__Bacteroidales;,f__Rikenellaceae;,g__Rikenellaceae_Group;,sp11535
k__Bacteria;,p__Bacteroidetes;,c__Bacteroidia;,o__Bacteroidales;,f__S24_7;,g__S24_7_Group;,sp11536
k__Bacteria;,p__TM6;,c__SJA_4;,o__Unclassified;,f__Unclassified;,g__Unclassified;,sp11537
k__Bacteria;,p__Spirochaetes;,c__Leptospirae;,o__Leptospirales;,f__Leptospiraceae;,g__Leptonema;,sp11538
k__Bacteria;,p__Bacteroidetes;,c__Flavobacteria;,o__Flavobacteriales;,f__Flavobacteriaceae;,g__Flavobacteriaceae_Group;,sp11539
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Christensenellaceae;,g__Christensenellaceae_Group;,sp11540
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Lachnospiraceae;,g__Dorea;,sp11541
k__Bacteria;,p__Acidobacteria;,c__Chloracidobacteria;,o__RB41;,f__Unclassified;,g__Unclassified;,sp11542
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Lachnospiraceae;,g__Roseburia;,sp11543
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Aeromonadales;,f__Aeromonadaceae;,g__Aeromonas;,sp11544
k__Bacteria;,p__Proteobacteria;,c__Betaproteobacteria;,o__Hydrogenophilales;,f__Hydrogenophilaceae;,g__Thiobacillus;,sp11545
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Syntrophobacterales;,f__Syntrophaceae;,g__Desulfobacca;,sp11546
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Ruminococcaceae;,g__Ruminococcaceae_Group;,sp11547
k__Bacteria;,p__GN02;,c__GKS2_174;,o__Unclassified;,f__Unclassified;,g__Unclassified;,sp11548
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Enterobacteriales;,f__Enterobacteriaceae;,g__Proteus;,sp11549
k__Bacteria;,p__Tenericutes;,c__Mollicutes;,o__Mycoplasmatales;,f__Mycoplasmataceae;,g__Mycoplasma;,sp11550
k__Bacteria;,p__Bacteroidetes;,c__Bacteroidia;,o__Bacteroidales;,f__S24_7;,g__S24_7_Group;,sp11551
k__Bacteria;,p__Cyanobacteria;,c__Oscillatoriophycideae;,o__Chroococcales;,f__FamilyI;,g__Limnothrix;,sp11552
k__Bacteria;,p__Proteobacteria;,c__Betaproteobacteria;,o__Burkholderiales;,f__Oxalobacteraceae;,g__Oxalobacteraceae_Group;,sp11553
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfobacterales;,f__Desulfobacteraceae;,g__Desulfococcus;,sp11554
k__Bacteria;,p__Chloroflexi;,c__SHA_26;,o__Unclassified;,f__Unclassified;,g__Unclassified;,sp11555
k__Bacteria;,p__Cyanobacteria;,c__Synechococcophycideae;,o__Pseudanabaenales;,f__Pseudanabaenaceae;,g__Leptolyngbya;,sp11556
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Alteromonadales;,f__Ferrimonadaceae;,g__Ferrimonas;,sp11557
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Actinomycetales;,f__Nocardiaceae;,g__Nocardia;,sp11558
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Myxococcales;,f__Unclassified;,g__Unclassified;,sp11559
k__Bacteria;,p__Proteobacteria;,c__Betaproteobacteria;,o__Burkholderiales;,f__Comamonadaceae;,g__Rubrivivax;,sp11560
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Lachnospiraceae;,g__Dorea;,sp11561
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Enterobacteriales;,f__Enterobacteriaceae;,g__Escherichia_Shigella;,sp11562
k__Archaea;,p__Euryarchaeota;,c__Methanomicrobia;,o__Methanomicrobiales;,f__Methanoregulaceae;,g__Methanolinea;,sp11563
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Lachnospiraceae;,g__Tyzzerella;,sp11564
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Enterobacteriales;,f__Enterobacteriaceae;,g__Escherichia_Shigella;,sp11565
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Clostridiaceae;,g__Clostridium;,sp11566
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Rhodobacterales;,f__Rhodobacteraceae;,g__Rhodobacteraceae_Group;,sp11567
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Enterobacteriales;,f__Enterobacteriaceae;,g__Escherichia_Shigella;,sp11568
k__Bacteria;,p__Firmicutes;,c__Bacilli;,o__Lactobacillales;,f__Lactobacillaceae;,g__Lactobacillus;,sp11569
